"Block";"Column";"Row";"Name";"ID";"F635 Median"
3;12;12;"hcm3^^scl49838^scl49838.16.1_66^island_400^-24.5^265^162333";"vh057049";105
3;13;12;"hcm3^^scl9766^scl9766.30.1_61^island_400^-24.5^270^2191";"vh057061";117
3;14;12;"hcm3^^scl00000391025^scl00000391025.1_255^exon_400^-24.5^75^391025";"vh057145";192
3;15;12;"hcm3^^scl00000402157^scl00000402157.1_10^exon_400^-24.5^320^402157";"vh057157";103
3;16;12;"hcm3^^scl21906^scl21906.2.368_84^island_400^-24.5^246^7402";"vh057241";400
3;17;12;"hcm3^^scl080775^scl080775.2_47^exon_400^-24.5^283^80775";"vh057253";1094
3;18;12;"hcm3^^scl00146760^scl00146760.1_187^exon_400^-24.6^143^146760";"vh057337";3562
3;19;12;"hcm3^^scl01634^scl01634.1_3^exon_800^-24.6^826^1634";"vh057349";643
3;20;12;"hcm3^^scl00000388131^scl00000388131.1_318^exon_400^-24.6^12^388131";"vh057433";115
3;21;12;"hcm3^^scl00000391833^scl00000391833.1_215^exon_400^-24.6^115^391833";"vh057445";166
3;22;12;"hcm3^^scl064759^scl064759.1_132^exon_1000^-24.6^798^64759";"vh057529";441
3;23;12;"hcm3^^scl9098^scl9098.4.1_13^island_800^-24.6^782^7130";"vh057541";2680
3;24;12;"hcm3^^scl0112858^scl0112858.1_37^exon_1600^-24.7^1493^112858";"vh057625";266
3;25;12;"hcm3^^scl00000128954^scl00000128954.1_198^exon_400^-24.7^132^128954";"vh057637";431
3;26;12;"hcm3^^scl028962^scl028962.1_246^exon_400^-24.7^84^28962";"vh057721";129
3;27;12;"hcm3^^scl10139^scl10139.29_35^exon_800^-24.7^695^338";"vh057733";1661
3;28;12;"hcm3^^scl0054740^scl0054740.1_52^exon_400^-24.7^112^54740";"vh057817";208
3;29;12;"hcm3^^scl59311^scl59311.8_165^exon_800^-24.7^342^55954";"vh057829";3237
3;30;12;"hcm3^^scl0960^scl0960.2_27^exon_9000^-24.7^8831^960";"vh057913";398
3;1;13;"hcm3^^scl61351^scl61351.4.1_27^island_800^-24.8^722^1069";"vh057925";264
3;2;13;"Random|corinne|150275298|662356677|325";"vh058009";89
3;3;13;"hcm3^^scl0375035^scl0375035.8_244^exon_400^-24.8^86^375035";"vh058021";169
3;4;13;"hcm3^^scl42540^scl42540.25.1_7^island_400^-24.8^324^56252";"EMPTY";102
3;5;13;"hcm3^^scl006137^scl006137.1_152^exon_400^-24.8^178^6137";"EMPTY";117
3;6;13;"hcm3^^scl010445^scl010445.1_326^exon_400^-24.9^4^10445";"vh058201";334
3;7;13;"hcm3^^scl00114804^scl00114804.1_77^exon_400^-24.9^253^114804";"vh058213";191
3;8;13;"hcm3^^scl000003118^scl000003118.1_70^exon_600^-24.9^460^3118";"vh058297";90
3;9;13;"hcm3^^scl03718^scl03718.3_2^exon_4800^-24.9^4819^3718";"vh058309";79
3;10;13;"hcm3^^scl4427^scl4427.7.1_30^island_800^-24.9^729^7482";"vh058393";297
3;11;13;"hcm3^^scl080763^scl080763.5_13^exon_1400^-24.9^1390^80763";"vh058405";117
3;12;13;"hcm3^^scl00000196872^scl00000196872.1_55^exon_400^-25^275^196872";"vh058489";4309
3;13;13;"hcm3^^scl0000023154^scl0000023154.1_25^exon_400^-25^305^23154";"vh058501";320
3;14;13;"hcm3^^scl04992^scl04992.1_327^exon_400^-25^3^4992";"vh058585";2949
3;15;13;"hcm3^^scl39486^scl39486.2.1_41^island_400^-25^290^53831";"vh058597";248
3;16;13;"hcm3^^scl09344^scl09344.15_2^exon_4400^-25^4409^9344";"vh058681";573
3;17;13;"hcm3^^scl18162^scl18162.30.1_55^island_400^-25.1^276^10902";"vh058693";87
3;18;13;"hcm3^^scl002979^scl002979.1_256^exon_400^-25.1^74^2979";"vh058777";107
3;19;13;"hcm3^^scl00340990^scl00340990.1_29^exon_400^-25.1^301^340990";"vh058789";265
3;20;13;"hcm3^^scl39349^scl39349.28_3^exon_800^-25.1^727^56899";"vh058873";111
3;21;13;"hcm3^^scl0064425^scl0064425.1_328^exon_400^-25.1^2^64425";"vh058885";3171
3;22;13;"hcm3^^scl12528^scl12528.25.1_60^island_400^-25.2^271^1608";"vh058969";197
3;23;13;"hcm3^^scl0220002^scl0220002.1_220^exon_400^-25.2^110^220002";"vh058981";1243
3;24;13;"hcm3^^scl25207^scl25207.15.1_24^island_400^-25.2^386^5001";"vh059065";790
3;25;13;"hcm3^^scl00000538^scl00000538.1_131^exon_2000^-25.2^1799^538";"vh059077";433
3;26;13;"hcm3^^scl01107^scl01107.8_3^exon_4800^-25.3^4729^1107";"vh059161";154
3;27;13;"hcm3^^scl38876^scl38876.12.1_4^island_1000^-25.3^939^121278";"vh059173";110
3;28;13;"hcm3^^scl00000388595^scl00000388595.1_34^exon_400^-25.3^296^388595";"vh059257";612
3;29;13;"hcm3^^scl35729^scl35729.12_269^exon_800^-25.3^461^4221";"vh059269";174
3;30;13;"hcm3^^scl46859^scl46859.3_15^exon_1200^-25.3^1208^79641";"vh059353";184
3;1;14;"hcm3^^scl0000083417^scl0000083417.1_171^exon_1400^-25.3^1159^83417";"vh059365";247
3;2;14;"hcm3^^scl0023041^scl0023041.1_325^exon_400^-25.4^5^23041";"vh059449";105
3;3;14;"hcm3^^scl55666^scl55666.11.1_261^island_400^-25.4^70^256949";"vh059461";735
3;4;14;"hcm3^^scl051058^scl051058.1_52^exon_400^-25.4^278^51058";"vh059545";764
3;5;14;"hcm3^^scl44182^scl44182.8_55^exon_800^-25.4^467^54982";"vh059557";629
3;6;14;"hcm3^^scl0010972^scl0010972.1_169^exon_1200^-25.5^961^10972";"vh059641";144
3;7;14;"hcm3^^scl00000126567^scl00000126567.1_313^exon_400^-25.5^17^126567";"vh059653";78
3;8;14;"hcm3^^scl00000343521^scl00000343521.1_270^exon_400^-25.5^60^343521";"vh059737";519
3;9;14;"hcm3^^scl00000388617^scl00000388617.1_194^exon_400^-25.5^136^388617";"vh059749";224
3;10;14;"hcm3^^scl006290^scl006290.1_16^exon_400^-25.5^314^6290";"vh059833";140
3;11;14;"hcm3^^scl006945^scl006945.1_68^exon_400^-25.5^262^6945";"vh059845";858
3;12;14;"hcm3^^scl01312^scl01312.6_21^exon_1000^-25.6^997^1312";"vh059929";127
3;13;14;"hcm3^^scl01434^scl01434.12_111^exon_600^-25.6^418^1434";"vh059941";97
3;14;14;"hcm3^^scl00000401646^scl00000401646.1_26^exon_400^-25.6^304^401646";"vh060025";104
3;15;14;"hcm3^^scl00000442345^scl00000442345.1_254^exon_400^-25.6^76^442345";"vh060037";1623
3;16;14;"hcm3^^scl091431^scl091431.2_30^exon_400^-25.6^349^91431";"vh060121";142
3;17;14;"hcm3^^scl0972^scl0972.1_289^exon_400^-25.6^41^972";"vh060133";7822
3;18;14;"hcm3^^scl0373156^scl0373156.8_0^exon_1600^-25.7^1612^373156";"vh060217";206
3;19;14;"hcm3^^scl00000392208^scl00000392208.1_233^exon_400^-25.7^97^392208";"vh060229";104
3;20;14;"hcm3^^scl25622^scl25622.13_10^exon_800^-25.7^359^835";"vh060313";111
3;21;14;"hcm3^^scl4106^scl4106.13.1_26^island_400^-25.7^305^91156";"vh060325";125
3;22;14;"hcm3^^scl00000285382^scl00000285382.1_206^exon_400^-25.8^124^285382";"vh060409";100
3;23;14;"hcm3^^scl00000387991^scl00000387991.1_71^exon_600^-25.8^459^387991";"vh060421";2853
3;24;14;"hcm3^^scl39690^scl39690.4_29^exon_1600^-25.8^1570^83758";"vh060505";162
3;25;14;"hcm3^^scl36005^scl36005.4.1_62^island_400^-25.8^269^8538";"vh060517";117
3;26;14;"hcm3^^scl12743^scl12743.14.1_56^island_600^-25.9^475^26137";"vh060601";91
3;27;14;"hcm3^^scl0284723^scl0284723.1_60^exon_400^-25.9^270^284723";"vh060613";904
3;28;14;"hcm3^^scl0057463^scl0057463.1_211^exon_400^-25.9^119^57463";"vh060697";100
3;29;14;"hcm3^^scl065083^scl065083.1_22^exon_800^-25.9^768^65083";"vh060709";293
3;30;14;"hcm3^^scl00000128629^scl00000128629.1_170^exon_400^-26^160^128629";"vh060793";293
3;1;15;"hcm3^^scl50619^scl50619.3.1_0^island_400^-26^355^146853";"vh060805";1303
3;2;15;"hcm3^^scl00000392159^scl00000392159.1_138^exon_400^-26^192^392159";"vh060889";162
3;3;15;"hcm3^^scl000004057^scl000004057.1_68^exon_1800^-26^1662^4057";"vh060901";259
3;4;15;"hcm3^^scl011119^scl011119.5_2^exon_2200^-26.1^2222^11119";"vh060985";98
3;5;15;"hcm3^^scl54970^scl54970.2.1_8^island_400^-26.1^186^117579";"vh060997";1189
3;6;15;"hcm3^^scl00000346157^scl00000346157.1_231^exon_400^-26.1^99^346157";"vh061081";104
3;7;15;"hcm3^^scl03991^scl03991.3_26^exon_2200^-26.1^2121^3991";"vh061093";137
3;8;15;"hcm3^^scl08326^scl08326.1_289^exon_400^-26.1^41^8326";"vh061177";421
3;9;15;"hcm3^^scl0000084548^scl0000084548.1_116^exon_2200^-26.1^2014^84548";"vh061189";10933
3;10;15;"hcm3^^scl02647^scl02647.4_6^exon_400^-26.2^262^2647";"vh061273";119
3;11;15;"hcm3^^scl22257^scl22257.1.1_3^island_600^-26.2^597^2880";"vh061285";955
3;12;15;"hcm3^^scl22207^scl22207.20.1_13^island_1400^-26.2^1263^6499";"vh061369";12589
3;13;15;"hcm3^^scl46728^scl46728.2_354^exon_800^-26.2^376^79724";"vh061381";416
3;14;15;"hcm3^^scl00000254848^scl00000254848.1_81^exon_400^-26.3^249^254848";"vh061465";95
3;15;15;"hcm3^^scl00000283953^scl00000283953.1_251^exon_400^-26.3^79^283953";"vh061477";3840
3;16;15;"hcm3^^scl15658^scl15658.14.1_29^island_600^-26.3^601^56606";"vh061561";2065
3;17;15;"hcm3^^scl0000064711^scl0000064711.1_61^exon_400^-26.3^269^64711";"vh061573";4487
3;18;15;"hcm3^^scl0159195^scl0159195.1_10^exon_1200^-26.4^1120^159195";"vh061657";481
3;19;15;"hcm3^^scl44125^scl44125.7_67^exon_800^-26.4^663^23184";"vh061669";1112
3;20;15;"hcm3^^scl055665^scl055665.1_85^exon_400^-26.4^245^55665";"vh061753";513
3;21;15;"hcm3^^scl25339^scl25339.7.1_26^island_1200^-26.4^1161^5982";"vh061765";421
3;22;15;"hcm3^^scl4084^scl4084.35.1_17^island_600^-26.5^514^23114";"vh061849";90
3;23;15;"hcm3^^scl00283012^scl00283012.1_102^exon_400^-26.5^228^283012";"vh061861";97
3;24;15;"hcm3^^scl50184^scl50184.6_47^exon_800^-26.5^555^6341";"vh061945";90
3;25;15;"hcm3^^scl47189^scl47189.9.1_2^island_800^-26.5^796^6810";"vh061957";111
3;26;15;"hcm3^^scl30534^scl30534.25.1_12^island_800^-26.6^782^23287";"vh062041";111
3;27;15;"hcm3^^scl027254^scl027254.5_99^exon_400^-26.6^231^27254";"vh062053";97
3;28;15;"hcm3^^scl080700^scl080700.1_325^exon_400^-26.6^5^80700";"vh062137";338
3;29;15;"hcm3^^scl092579^scl092579.6_55^exon_400^-26.6^275^92579";"vh062149";90
3;30;15;"hcm3^^scl00000441204^scl00000441204.1_66^exon_400^-26.7^264^441204";"vh062233";388
3;1;16;"hcm3^^scl0050633^scl0050633.1_325^exon_400^-26.7^5^50633";"vh062245";933
3;2;16;"hcm3^^scl0093463^scl0093463.1_33^exon_1400^-26.7^1297^93463";"vh062329";122
3;3;16;"hcm3^^scl38793^scl38793.5.1_12^island_400^-26.8^184^11153";"vh062341";95
3;4;16;"hcm3^^scl35817^scl35817.14.1_1^island_400^-26.8^294^4607";"vh062425";152
3;5;16;"hcm3^^scl05579^scl05579.20_3^exon_1000^-26.8^956^5579";"vh062437";672
3;6;16;"hcm3^^scl46849^scl46849.5.1_30^island_1000^-26.9^976^2013";"vh062521";155
3;7;16;"hcm3^^scl0000026773^scl0000026773.1_2^exon_400^-26.9^0^26773";"vh062533";124
3;8;16;"hcm3^^scl05753^scl05753.1_76^exon_800^-26.9^654^5753";"vh062617";134
3;9;16;"hcm3^^scl50467^scl50467.12.1_2^island_1600^-26.9^1464^64847";"vh062629";105
3;10;16;"hcm3^^scl023243^scl023243.1_28^exon_3800^-27^3802^23243";"vh062713";708
3;11;16;"hcm3^^scl44399^scl44399.14.1_9^island_1000^-27^1012^28232";"vh062725";216
3;12;16;"hcm3^^scl5272^scl5272.7.1_22^island_600^-27^509^79957";"vh062809";12703
3;13;16;"hcm3^^scl9790^scl9790.7.1_18^island_600^-27^604^9111";"vh062821";240
3;14;16;"hcm3^^scl00000389271^scl00000389271.1_91^exon_400^-27.1^239^389271";"vh062905";766
3;15;16;"hcm3^^scl00000440054^scl00000440054.1_316^exon_400^-27.1^14^440054";"vh062917";2573
3;16;16;"hcm3^^scl30223^scl30223.1.338_9^island_1400^-27.2^1321^10488";"vh063001";96
3;17;16;"hcm3^^scl5058^scl5058.13.1_28^island_600^-27.2^532^148811";"vh063013";580
3;18;16;"hcm3^^scl0000056970^scl0000056970.1_52^exon_400^-27.2^278^56970";"vh063097";26739
3;19;16;"hcm3^^scl007560^scl007560.1_16^exon_400^-27.2^82^7560";"vh063109";770
3;20;16;"hcm3^^scl0284349^scl0284349.3_70^exon_800^-27.3^660^284349";"vh063193";591
3;21;16;"hcm3^^scl50374^scl50374.4.1_202^island_400^-27.3^129^350383";"vh063205";96
3;22;16;"hcm3^^scl010403^scl010403.13_10^exon_600^-27.4^535^10403";"vh063289";121
3;23;16;"hcm3^^scl0126074^scl0126074.2_141^exon_1200^-27.4^989^126074";"vh063301";1250
3;24;16;"hcm3^^scl060489^scl060489.5_13^exon_600^-27.4^493^60489";"vh063385";498
3;25;16;"hcm3^^scl49949^scl49949.8_4^exon_800^-27.4^726^79877";"vh063397";3511
3;26;16;"hcm3^^scl00319103^scl00319103.1_39^exon_400^-27.5^0^319103";"vh063481";2450
3;27;16;"hcm3^^scl00000392447^scl00000392447.1_11^exon_600^-27.5^390^392447";"vh063493";2337
3;28;16;"hcm3^^scl011253^scl011253.10_324^exon_400^-27.6^6^11253";"vh063577";767
3;29;16;"hcm3^^scl00000159162^scl00000159162.1_46^exon_400^-27.6^284^159162";"vh063589";137
3;30;16;"hcm3^^scl07389^scl07389.8_30^exon_400^-27.6^400^7389";"vh063673";5046
3;1;17;"hcm3^^scl25547^scl25547.1.1_83^island_400^-27.6^248^84262";"vh063685";2090
3;2;17;"hcm3^^scl0386684^scl0386684.1_282^exon_400^-27.7^48^386684";"vh063769";775
3;3;17;"hcm3^^scl04779^scl04779.6_170^exon_800^-27.7^560^4779";"vh063781";205
3;4;17;"hcm3^^scl36536^scl36536.8.1_69^island_400^-27.8^86^171389";"vh063865";150
3;5;17;"hcm3^^scl0000023590^scl0000023590.1_56^exon_1000^-27.8^874^23590";"vh063877";114
3;6;17;"hcm3^^scl083590^scl083590.1_142^exon_400^-27.8^188^83590";"vh063961";2136
3;7;17;"hcm3^^scl09135^scl09135.14_0^exon_3200^-27.8^3182^9135";"vh063973";174
3;8;17;"hcm3^^scl00000441781^scl00000441781.1_94^exon_400^-27.9^190^441781";"vh064057";900
3;9;17;"hcm3^^scl32749^scl32749.9.1_104^island_400^-27.9^45^53828";"vh064069";197
3;10;17;"hcm3^^scl0283487^scl0283487.1_1^exon_5400^-28^5329^283487";"vh064153";126
3;11;17;"hcm3^^scl03755^scl03755.1_73^exon_2200^-28^2057^3755";"vh064165";5991
3;12;17;"hcm3^^scl00150381^scl00150381.1_289^exon_400^-28.1^41^150381";"vh064249";108
3;13;17;"hcm3^^scl36239^scl36239.2_421^exon_800^-28.1^309^256472";"vh064261";362
3;14;17;"hcm3^^scl09654^scl09654.20_3^exon_800^-28.1^755^9654";"vh064345";8052
3;15;17;"hcm3^^scl59255^scl59255.8_247^exon_800^-28.2^483^129138";"vh064357";1255
3;16;17;"hcm3^^scl07343^scl07343.2_30^exon_2400^-28.2^2334^7343";"vh064441";2308
3;17;17;"hcm3^^scl0083874^scl0083874.1_268^exon_400^-28.2^62^83874";"vh064453";9224
3;18;17;"hcm3^^scl000005884^scl000005884.1_28^exon_400^-28.3^302^5884";"vh064537";100
3;19;17;"hcm3^^scl35678^scl35678.6_26^exon_1400^-28.3^1357^81622";"vh064549";1287
3;20;17;"hcm3^^scl051112^scl051112.10_15^exon_400^-28.4^356^51112";"vh064633";157
3;21;17;"hcm3^^scl055311^scl055311.5_142^exon_400^-28.4^188^55311";"vh064645";1244
3;22;17;"hcm3^^scl07869^scl07869.17_242^exon_400^-28.5^88^7869";"vh064729";3126
3;23;17;"hcm3^^scl46685^scl46685.7.1_64^island_600^-28.5^467^9683";"vh064741";136
3;24;17;"hcm3^^scl000005986^scl000005986.1_31^exon_600^-28.6^499^5986";"vh064825";23844
3;25;17;"hcm3^^scl079748^scl079748.6_12^exon_1600^-28.6^1518^79748";"vh064837";25297
3;26;17;"hcm3^^scl55470^scl55470.4.1_32^island_400^-28.7^289^5438";"vh064921";120
3;27;17;"hcm3^^scl0000084808^scl0000084808.1_330^exon_400^-28.7^0^84808";"vh064933";657
3;28;17;"hcm3^^scl13195^scl13195.1_12^exon_800^-28.8^656^5357";"vh065017";444
3;29;17;"hcm3^^scl25409^scl25409.18.1_17^island_400^-28.8^314^64005";"vh065029";781
3;30;17;"hcm3^^scl47333^scl47333.7_47^exon_800^-28.9^683^7755";"vh065113";1327
3;1;18;"hcm3^^scl49928^scl49928.7_23^exon_800^-28.9^790^90507";"vh065125";340
3;2;18;"hcm3^^scl05600^scl05600.1_30^exon_1200^-29^1127^5600";"vh065209";2825
3;3;18;"hcm3^^scl0080093^scl0080093.1_8^exon_400^-29^322^80093";"vh065221";2089
3;4;18;"hcm3^^scl092595^scl092595.1_324^exon_400^-29.1^6^92595";"vh065305";1156
3;5;18;"hcm3^^scl39540^scl39540.8.1_38^island_400^-29.2^293^121268";"vh065317";199
3;6;18;"hcm3^^scl084968^scl084968.2_219^exon_400^-29.2^111^84968";"vh065401";536
3;7;18;"hcm3^^scl01186^scl01186.1_315^exon_400^-29.3^15^1186";"vh065413";3649
3;8;18;"hcm3^^scl4646^scl4646.11_8^exon_800^-29.4^734^149473";"vh065497";1226
3;9;18;"hcm3^^scl22686^scl22686.1.29_2^island_1600^-29.4^1579^25803";"vh065509";7834
3;10;18;"hcm3^^scl02671^scl02671.5_238^exon_400^-29.5^92^2671";"vh065593";630
3;11;18;"hcm3^^scl00000400846^scl00000400846.1_104^exon_800^-29.5^626^400846";"vh065605";655
3;12;18;"hcm3^^scl13465^scl13465.4.1_3^island_600^-29.6^598^7123";"vh065689";3167
3;13;18;"hcm3^^scl18709^scl18709.1.7_13^island_800^-29.6^632^91137";"vh065701";1358
3;14;18;"hcm3^^scl026262^scl026262.9_224^exon_400^-29.8^106^26262";"vh065785";736
3;15;18;"hcm3^^scl03507^scl03507.1_14^exon_600^-29.8^590^3507";"vh065797";1849
3;16;18;"hcm3^^scl35685^scl35685.7.1_68^island_400^-29.9^144^51475";"vh065881";2925
3;17;18;"hcm3^^scl0000065220^scl0000065220.1_4^exon_3600^-29.9^3526^65220";"vh065893";94
3;18;18;"hcm3^^scl00169675^scl00169675.1_86^exon_800^-30.1^644^169675";"vh065977";149
3;19;18;"hcm3^^scl0283459^scl0283459.5_136^exon_2400^-30.1^2194^283459";"vh065989";185
3;20;18;"hcm3^^scl087^scl087.1_23^exon_400^-30.2^366^87";"vh066073";4000
3;21;18;"hcm3^^scl00000148145^scl00000148145.1_104^exon_800^-30.3^626^148145";"vh066085";180
3;22;18;"hcm3^^scl00000388361^scl00000388361.1_55^exon_1000^-30.4^875^388361";"vh066169";1512
3;23;18;"hcm3^^scl16105^scl16105.23.1_5^island_1000^-30.4^944^5158";"vh066181";862
3;24;18;"hcm3^^scl010524^scl010524.12_48^exon_400^-30.6^282^10524";"vh066265";3321
3;25;18;"hcm3^^scl0286234^scl0286234.1_320^exon_400^-30.6^10^286234";"vh066277";237
3;26;18;"hcm3^^scl0000092014^scl0000092014.1_7^exon_1800^-30.7^1653^92014";"vh066361";223
3;27;18;"hcm3^^scl00353340^scl00353340.1_56^exon_400^-30.8^274^386677";"vh066373";4079
3;28;18;"hcm3^^scl13423^scl13423.1_30^exon_1200^-31^1124^11068";"vh066457";117
3;29;18;"hcm3^^scl00000390137^scl00000390137.1_330^exon_400^-31^0^390137";"vh066469";145
3;30;18;"hcm3^^scl00000342666^scl00000342666.1_17^exon_400^-31.2^313^342666";"vh066553";121
3;1;19;"hcm3^^scl55311^scl55311.4.1_30^island_600^-31.2^585^54854";"vh066565";115
3;2;19;"hcm3^^scl003872^scl003872.1_95^exon_400^-31.4^235^3872";"vh066649";119
3;3;19;"hcm3^^scl00000441916^scl00000441916.1_146^exon_600^-31.4^384^441916";"vh066661";143
3;4;19;"hcm3^^scl01512^scl01512.1_2^exon_400^-31.6^369^1512";"vh066745";3593
3;5;19;"hcm3^^scl00000389844^scl00000389844.1_271^exon_400^-31.6^59^389844";"vh066757";102
3;6;19;"hcm3^^scl00000392512^scl00000392512.1_145^exon_400^-31.8^185^392512";"vh066841";139
3;7;19;"hcm3^^scl42377^scl42377.13.1_5^island_800^-31.8^802^7051";"vh066853";3682
3;8;19;"hcm3^^scl38782^scl38782.1.7_26^island_600^-32^552^88455";"vh066937";3369
3;9;19;"hcm3^^scl29960^scl29960.1_30^exon_1200^-32.1^1104^266655";"vh066949";19824
3;10;19;"hcm3^^scl27625^scl27625.11.1_24^island_400^-32.3^246^2875";"vh067033";3729
3;11;19;"hcm3^^scl55493^scl55493.17.102_12^island_800^-32.3^701^5184";"vh067045";3514
3;12;19;"hcm3^^scl0000085292^scl0000085292.1_247^exon_400^-32.5^83^85292";"vh067129";7881
3;13;19;"hcm3^^scl00000387652^scl00000387652.1_271^exon_400^-32.6^59^387652";"vh067141";100
3;14;19;"hcm3^^scl12906^scl12906.1_0^exon_800^-32.8^734^55152";"vh067225";3866
3;15;19;"hcm3^^scl0113251^scl0113251.16_189^exon_2800^-32.9^2541^113251";"vh067237";94
3;16;19;"hcm3^^scl054534^scl054534.1_237^exon_400^-33.1^93^54534";"vh067321";122
3;17;19;"hcm3^^scl0386672^scl0386672.1_70^exon_400^-33.2^260^386672";"vh067333";3690
3;18;19;"hcm3^^scl00000114977^scl00000114977.1_277^exon_400^-33.5^53^114977";"vh067417";109
3;19;19;"hcm3^^scl03516^scl03516.9_23^exon_4400^-33.5^4314^3516";"vh067429";2906
3;20;19;"hcm3^^scl04276^scl04276.6_0^exon_400^-33.7^308^4276";"vh067513";142
3;21;19;"hcm3^^scl55718^scl55718.1_5^exon_1600^-33.7^1556^51548";"vh067525";508
3;22;19;"hcm3^^scl055110^scl055110.5_0^exon_4600^-33.9^4403^55110";"vh067609";4959
3;23;19;"hcm3^^scl42391^scl42391.2.1_11^island_400^-34^336^1053";"vh067621";624
3;24;19;"hcm3^^scl000007284^scl000007284.1_66^exon_800^-34.1^664^7284";"vh067705";977
3;25;19;"hcm3^^scl000001912^scl000001912.1_254^exon_400^-34.2^76^1912";"vh067717";596
3;26;19;"hcm3^^scl00000257039^scl00000257039.1_0^exon_400^-34.4^330^257039";"vh067801";357
3;27;19;"hcm3^^scl00000400858^scl00000400858.1_33^exon_2000^-34.4^1897^400858";"vh067813";133
3;28;19;"hcm3^^scl00123346^scl00123346.1_92^exon_600^-34.6^438^123346";"vh067897";496
3;29;19;"hcm3^^scl00000283887^scl00000283887.1_195^exon_1200^-34.6^935^283887";"vh067909";96
3;30;19;"hcm3^^scl00246182^scl00246182.1_55^exon_1200^-34.8^1075^246182";"vh067993";141
3;1;20;"hcm3^^scl00000390773^scl00000390773.1_48^exon_600^-34.8^369^390773";"vh068005";2489
3;2;20;"hcm3^^scl000007184^scl000007184.1_22^exon_2400^-34.9^2308^7184";"vh068089";139
3;3;20;"hcm3^^scl0000010961^scl0000010961.1_329^exon_400^-35^1^10961";"vh068101";1026
3;4;20;"hcm3^^scl54978^scl54978.7_204^exon_800^-35.3^526^112939";"vh068185";122
3;5;20;"hcm3^^scl5331^scl5331.3.1_5^island_1000^-35.4^1018^65005";"vh068197";819
3;6;20;"hcm3^^scl008343^scl008343.1_329^exon_400^-37.3^1^8343";"vh068281";126
3;7;20;"hcm3^^scl0000059349^scl0000059349.1_329^exon_400^-37.4^1^59349";"vh068293";132
3;8;20;"hcm3^^scl61941^scl61941.12.1_1^island_1000^-39.1^963^369";"vh068377";1539
3;9;20;"hcm3^^scl44200^scl44200.5_95^exon_800^-39.4^635^10081";"vh068389";442
3;10;20;"hcm3^^scl00000441959^scl00000441959.1_242^exon_400^-40.8^88^441959";"vh068473";1179
3;11;20;"hcm3^^scl0000026823^scl0000026823.1_330^exon_400^-41^0^26823";"vh068485";899
3;12;20;"hcm3^^scl0011059^scl0011059.1_179^exon_400^-42.5^151^11059";"vh068569";130
3;13;20;"hcm3^^scl00000285453^scl00000285453.1_112^exon_400^-42.7^218^285453";"vh068581";150
3;14;20;"hcm3^^scl00000388559^scl00000388559.1_150^exon_400^-44.2^180^388559";"vh068665";2842
3;15;20;"hcm3^^scl57310^scl57310.3.1_0^island_400^-44.3^331^6406";"vh068677";648
3;16;20;"hcm3^^scl28255^scl28255.1.437_28^island_1600^-45.7^1592^5516";"vh068761";135
3;17;20;"hcm3^^scl00000388141^scl00000388141.1_128^exon_400^-46^202^388141";"vh068773";504
3;18;20;"hcm3^^scl0026135^scl0026135.1_136^exon_400^-47.1^194^26135";"vh068857";108
3;19;20;"hcm3^^scl00000284123^scl00000284123.1_94^exon_400^-47.2^236^284123";"vh068869";1223
3;20;20;"hcm3^^scl0080161^scl0080161.1_128^exon_400^-48.3^202^80161";"vh068953";86
3;21;20;"hcm3^^scl00000199974^scl00000199974.1_44^exon_400^-48.5^286^199974";"vh068965";97
3;22;20;"hcm3^^scl00000440679^scl00000440679.1_198^exon_400^-49.4^132^440679";"vh069049";359
3;23;20;"hcm3^^scl00000347686^scl00000347686.1_0^exon_400^-49.6^1^347686";"vh069061";182
3;24;20;"hcm3^^scl39412^scl39412.11.1_51^island_400^-50.7^104^1368";"vh069145";107
3;25;20;"hcm3^^scl00000286327^scl00000286327.1_256^exon_400^-50.8^74^286327";"vh069157";113
3;26;20;"hcm3^^scl00000441955^scl00000441955.1_58^exon_400^-51.7^272^441955";"vh069241";162
3;27;20;"hcm3^^scl00000441758^scl00000441758.1_55^exon_400^-51.8^275^441758";"vh069253";83
3;28;20;"hcm3^^scl49963^scl49963.1_0^exon_800^-52.7^777^56970";"vh069337";270
3;29;20;"hcm3^^scl004738^scl004738.1_315^exon_400^-52.8^15^4738";"vh069349";107
3;30;20;"hcm3^^scl00000219869^scl00000219869.1_34^exon_400^-53.7^296^219869";"vh069433";532
3;1;21;"hcm3^^scl00000342853^scl00000342853.1_114^exon_400^-54^216^342853";"vh069445";112
3;2;21;"hcm3^^scl00373856^scl00373856.1_177^exon_400^-54.8^153^373856";"vh069529";4452
3;3;21;"hcm3^^scl00000389910^scl00000389910.1_156^exon_800^-54.9^574^389910";"vh069541";389
3;4;21;"hcm3^^scl26051^scl26051.5_339^exon_800^-55.9^391^115416";"vh069625";1632
3;5;21;"hcm3^^scl001667^scl001667.1_130^exon_400^-56.1^200^1667";"vh069637";1184
3;6;21;"hcm3^^scl00000389908^scl00000389908.1_11^exon_400^-57^319^389908";"vh069721";424
3;7;21;"hcm3^^scl006535^scl006535.1_120^exon_400^-57.1^210^6535";"vh069733";1914
3;8;21;"hcm3^^scl00000401344^scl00000401344.1_104^exon_400^-58.1^226^401344";"vh069817";147
3;9;21;"hcm3^^scl00000440680^scl00000440680.1_157^exon_400^-58.2^173^440680";"vh069829";2097
